Crop,State,Season,year,Area,Production,Yield,avg_temperature_2m_mean,avg_temperature_2m_max,avg_temperature_2m_min,avg_relative_humidity_2m_mean,avg_wind_speed_10m_max,avg_wind_direction_10m_dominant,avg_precipitation_sum,avg_shortwave_radiation_sum,avg_surface_pressure_mean,avg_cloud_cover_mean
Total Food Grains,Punjab,Total,2022,67.64,302.36,4470.0,24.85,31.71,19.13,55.62,1.6,241.55,2.74,17.05,97.97,42.06
Total Food Grains,Punjab,Total,2023,68.7,325.44,4737.0,23.66,30.17,18.31,59.65,1.45,236.81,3.83,16.68,98.15,43.15
Total Food Grains,Punjab,Total,2024,68.95,327.2,4745.0,25.08,32.23,19.21,50.44,1.64,243.57,2.09,16.84,98.04,40.98
Total Food Grains,Rajasthan,Kharif,2020,101.17,99.05,979.0,25.55,32.86,19.09,44.06,2.17,175.12,1.29,19.04,96.82,41.51
Total Food Grains,Rajasthan,Kharif,2021,96.18,80.22,834.0,26.04,33.24,19.8,44.7,2.31,169.29,1.57,18.73,96.75,40.26
Total Food Grains,Rajasthan,Kharif,2022,98.83,100.46,1016.0,26.04,33.33,19.75,46.28,2.34,193.37,1.77,19.16,96.72,37.02
Total Food Grains,Rajasthan,Kharif,2023,95.46,89.9,942.0,25.04,32.05,18.98,49.41,2.25,186.83,2.26,18.65,96.89,42.74
Total Food Grains,Rajasthan,Kharif,2024,100.31,106.28,1060.0,25.96,32.95,19.97,46.91,2.23,185.52,1.85,18.06,96.8,44.88
Total Food Grains,Rajasthan,Rabi,2020,54.39,143.77,2643.0,25.55,32.86,19.09,44.06,2.17,175.12,1.29,19.04,96.82,41.51
Total Food Grains,Rajasthan,Rabi,2021,51.3,136.41,2659.0,26.04,33.24,19.8,44.7,2.31,169.29,1.57,18.73,96.75,40.26
Total Food Grains,Rajasthan,Rabi,2022,51.14,137.17,2682.0,26.04,33.33,19.75,46.28,2.34,193.37,1.77,19.16,96.72,37.02
Total Food Grains,Rajasthan,Rabi,2023,48.58,128.31,2641.0,25.04,32.05,18.98,49.41,2.25,186.83,2.26,18.65,96.89,42.74
Total Food Grains,Rajasthan,Rabi,2024,52.27,147.37,2819.0,25.96,32.95,19.97,46.91,2.23,185.52,1.85,18.06,96.8,44.88
Total Food Grains,Rajasthan,Summer,2022,0.3,0.46,1569.0,26.04,33.33,19.75,46.28,2.34,193.37,1.77,19.16,96.72,37.02
Total Food Grains,Rajasthan,Summer,2023,0.34,0.5,1455.0,25.04,32.05,18.98,49.41,2.25,186.83,2.26,18.65,96.89,42.74
Total Food Grains,Rajasthan,Total,2020,155.56,242.82,1561.0,25.55,32.86,19.09,44.06,2.17,175.12,1.29,19.04,96.82,41.51
Total Food Grains,Rajasthan,Total,2021,147.48,216.63,1469.0,26.04,33.24,19.8,44.7,2.31,169.29,1.57,18.73,96.75,40.26
Total Food Grains,Rajasthan,Total,2022,150.26,238.09,1584.0,26.04,33.33,19.75,46.28,2.34,193.37,1.77,19.16,96.72,37.02
Total Food Grains,Rajasthan,Total,2023,144.39,218.72,1515.0,25.04,32.05,18.98,49.41,2.25,186.83,2.26,18.65,96.89,42.74
Total Food Grains,Rajasthan,Total,2024,152.58,253.66,1662.0,25.96,32.95,19.97,46.91,2.23,185.52,1.85,18.06,96.8,44.88
Total Food Grains,Sikkim,Kharif,2020,0.54,0.91,1681.0,7.14,11.97,3.54,81.03,1.48,199.5,5.71,13.86,69.3,73.6
Total Food Grains,Sikkim,Kharif,2021,0.52,0.89,1713.0,7.54,12.51,3.9,78.96,1.42,199.88,5.31,14.14,69.31,71.83
Total Food Grains,Sikkim,Kharif,2022,0.49,0.8,1643.0,7.62,12.5,3.95,82.8,1.46,201.86,5.29,13.97,69.28,71.2
Total Food Grains,Sikkim,Kharif,2023,0.43,0.68,1580.0,7.57,12.61,3.85,79.44,1.44,197.0,4.68,14.14,69.38,69.79
Total Food Grains,Sikkim,Rabi,2020,0.0,0.01,1165.0,7.14,11.97,3.54,81.03,1.48,199.5,5.71,13.86,69.3,73.6
Total Food Grains,Sikkim,Rabi,2021,0.03,0.03,1004.0,7.54,12.51,3.9,78.96,1.42,199.88,5.31,14.14,69.31,71.83
Total Food Grains,Sikkim,Rabi,2022,0.03,0.03,1022.0,7.62,12.5,3.95,82.8,1.46,201.86,5.29,13.97,69.28,71.2
Total Food Grains,Sikkim,Rabi,2023,0.0,0.0,1175.0,7.57,12.61,3.85,79.44,1.44,197.0,4.68,14.14,69.38,69.79
Total Food Grains,Sikkim,Total,2020,0.55,0.92,1676.0,7.14,11.97,3.54,81.03,1.48,199.5,5.71,13.86,69.3,73.6
Total Food Grains,Sikkim,Total,2021,0.54,0.91,1680.0,7.54,12.51,3.9,78.96,1.42,199.88,5.31,14.14,69.31,71.83
Total Food Grains,Sikkim,Total,2022,0.52,0.83,1610.0,7.62,12.5,3.95,82.8,1.46,201.86,5.29,13.97,69.28,71.2
Total Food Grains,Sikkim,Total,2023,0.43,0.69,1577.0,7.57,12.61,3.85,79.44,1.44,197.0,4.68,14.14,69.38,69.79
Total Food Grains,Tamil Nadu,Kharif,2020,26.69,86.67,3247.0,27.69,33.63,22.98,70.52,2.54,159.81,2.65,19.08,99.03,64.16
Total Food Grains,Tamil Nadu,Kharif,2021,27.53,94.24,3424.0,26.82,32.28,22.49,75.53,2.39,164.27,3.7,18.53,99.02,66.72
Total Food Grains,Tamil Nadu,Kharif,2022,13.76,48.52,3526.0,26.97,32.64,22.5,74.26,2.36,170.29,2.84,18.41,98.97,65.26
Total Food Grains,Tamil Nadu,Kharif,2023,13.71,45.03,3285.0,27.85,34.13,22.93,69.59,2.5,157.55,2.31,19.12,99.1,62.31
Total Food Grains,Tamil Nadu,Kharif,2024,13.16,41.71,3170.0,28.03,34.08,23.32,71.19,2.59,158.64,3.0,18.66,99.05,63.06
Total Food Grains,Tamil Nadu,Rabi,2020,11.5,21.57,1875.0,27.69,33.63,22.98,70.52,2.54,159.81,2.65,19.08,99.03,64.16
Total Food Grains,Tamil Nadu,Rabi,2021,12.21,25.74,2107.0,26.82,32.28,22.49,75.53,2.39,164.27,3.7,18.53,99.02,66.72
Total Food Grains,Tamil Nadu,Rabi,2022,20.09,57.79,2876.0,26.97,32.64,22.5,74.26,2.36,170.29,2.84,18.41,98.97,65.26
Total Food Grains,Tamil Nadu,Rabi,2023,19.31,50.64,2623.0,27.85,34.13,22.93,69.59,2.5,157.55,2.31,19.12,99.1,62.31
Total Food Grains,Tamil Nadu,Rabi,2024,20.53,54.94,2675.0,28.03,34.08,23.32,71.19,2.59,158.64,3.0,18.66,99.05,63.06
Total Food Grains,Tamil Nadu,Summer,2022,4.81,10.49,2180.0,26.97,32.64,22.5,74.26,2.36,170.29,2.84,18.41,98.97,65.26
Total Food Grains,Tamil Nadu,Summer,2023,4.68,11.32,2421.0,27.85,34.13,22.93,69.59,2.5,157.55,2.31,19.12,99.1,62.31
Total Food Grains,Tamil Nadu,Summer,2024,4.99,12.56,2516.0,28.03,34.08,23.32,71.19,2.59,158.64,3.0,18.66,99.05,63.06
Total Food Grains,Tamil Nadu,Total,2020,38.2,108.24,2834.0,27.69,33.63,22.98,70.52,2.54,159.81,2.65,19.08,99.03,64.16
Total Food Grains,Tamil Nadu,Total,2021,39.74,119.98,3019.0,26.82,32.28,22.49,75.53,2.39,164.27,3.7,18.53,99.02,66.72
Total Food Grains,Tamil Nadu,Total,2022,38.66,116.8,3021.0,26.97,32.64,22.5,74.26,2.36,170.29,2.84,18.41,98.97,65.26
Total Food Grains,Tamil Nadu,Total,2023,37.69,107.0,2839.0,27.85,34.13,22.93,69.59,2.5,157.55,2.31,19.12,99.1,62.31
Total Food Grains,Tamil Nadu,Total,2024,38.68,109.21,2823.0,28.03,34.08,23.32,71.19,2.59,158.64,3.0,18.66,99.05,63.06
Total Food Grains,Telangana,Kharif,2020,23.5,61.81,2631.0,25.74,31.45,20.81,67.38,2.28,167.51,3.41,18.15,95.55,52.67
Total Food Grains,Telangana,Kharif,2021,30.53,94.46,3094.0,25.57,31.22,20.73,66.93,2.22,171.54,3.15,17.82,95.53,55.49
Total Food Grains,Telangana,Kharif,2022,30.81,102.82,3338.0,25.72,31.64,20.64,65.15,2.3,171.58,3.09,18.16,95.49,50.26
Total Food Grains,Telangana,Kharif,2023,30.15,104.76,3474.0,25.95,32.16,20.63,61.9,2.34,176.69,2.93,18.16,95.64,47.15
Total Food Grains,Telangana,Kharif,2024,29.78,103.31,3469.0,26.48,32.4,21.42,64.53,2.42,173.24,2.75,17.68,95.57,53.95
Total Food Grains,Telangana,Rabi,2020,17.95,65.65,3656.0,25.74,31.45,20.81,67.38,2.28,167.51,3.41,18.15,95.55,52.67
Total Food Grains,Telangana,Rabi,2021,16.89,59.03,3495.0,25.57,31.22,20.73,66.93,2.22,171.54,3.15,17.82,95.53,55.49
Total Food Grains,Telangana,Rabi,2022,26.16,90.93,3476.0,25.72,31.64,20.64,65.15,2.3,171.58,3.09,18.16,95.49,50.26
Total Food Grains,Telangana,Rabi,2023,26.08,98.01,3758.0,25.95,32.16,20.63,61.9,2.34,176.69,2.93,18.16,95.64,47.15
Total Food Grains,Telangana,Rabi,2024,28.73,104.68,3644.0,26.48,32.4,21.42,64.53,2.42,173.24,2.75,17.68,95.57,53.95
Total Food Grains,Telangana,Total,2020,41.45,127.46,3075.0,25.74,31.45,20.81,67.38,2.28,167.51,3.41,18.15,95.55,52.67
Total Food Grains,Telangana,Total,2021,47.42,153.49,3237.0,25.57,31.22,20.73,66.93,2.22,171.54,3.15,17.82,95.53,55.49
Total Food Grains,Telangana,Total,2022,56.96,193.75,3401.0,25.72,31.64,20.64,65.15,2.3,171.58,3.09,18.16,95.49,50.26
Total Food Grains,Telangana,Total,2023,56.23,202.76,3606.0,25.95,32.16,20.63,61.9,2.34,176.69,2.93,18.16,95.64,47.15
Total Food Grains,Telangana,Total,2024,58.51,207.99,3555.0,26.48,32.4,21.42,64.53,2.42,173.24,2.75,17.68,95.57,53.95
Total Food Grains,Tripura,Kharif,2020,2.29,6.22,2713.0,24.33,28.98,20.42,81.5,0.16,171.22,7.12,16.56,99.63,61.42
Total Food Grains,Tripura,Kharif,2021,2.21,6.24,2821.0,24.68,29.65,20.57,78.33,0.16,161.96,5.98,16.93,99.6,58.89
Total Food Grains,Tripura,Kharif,2022,2.03,6.09,3003.0,24.55,29.51,20.37,78.94,0.17,169.3,6.35,17.15,99.59,56.02
Total Food Grains,Tripura,Kharif,2023,2.03,6.09,3003.0,25.08,30.25,20.78,76.72,0.17,152.56,6.36,16.89,99.66,57.03
Total Food Grains,Tripura,Rabi,2020,0.84,2.45,2915.0,24.33,28.98,20.42,81.5,0.16,171.22,7.12,16.56,99.63,61.42
Total Food Grains,Tripura,Rabi,2021,0.8,2.47,3102.0,24.68,29.65,20.57,78.33,0.16,161.96,5.98,16.93,99.6,58.89
Total Food Grains,Tripura,Rabi,2022,0.76,2.33,3081.0,24.55,29.51,20.37,78.94,0.17,169.3,6.35,17.15,99.59,56.02
Total Food Grains,Tripura,Rabi,2023,0.76,2.33,3080.0,25.08,30.25,20.78,76.72,0.17,152.56,6.36,16.89,99.66,57.03
Total Food Grains,Tripura,Summer,2022,0.0,0.0,843.0,24.55,29.51,20.37,78.94,0.17,169.3,6.35,17.15,99.59,56.02
Total Food Grains,Tripura,Summer,2023,0.0,0.0,843.0,25.08,30.25,20.78,76.72,0.17,152.56,6.36,16.89,99.66,57.03
Total Food Grains,Tripura,Total,2020,3.14,8.68,2767.0,24.33,28.98,20.42,81.5,0.16,171.22,7.12,16.56,99.63,61.42
Total Food Grains,Tripura,Total,2021,3.01,8.71,2895.0,24.68,29.65,20.57,78.33,0.16,161.96,5.98,16.93,99.6,58.89
Total Food Grains,Tripura,Total,2022,2.78,8.42,3023.0,24.55,29.51,20.37,78.94,0.17,169.3,6.35,17.15,99.59,56.02
Total Food Grains,Tripura,Total,2023,2.78,8.42,3023.0,25.08,30.25,20.78,76.72,0.17,152.56,6.36,16.89,99.66,57.03
Total Food Grains,Uttar Pradesh,Kharif,2020,82.97,199.61,2406.0,24.77,31.35,19.15,59.2,1.92,215.01,2.79,16.69,99.46,46.01
Total Food Grains,Uttar Pradesh,Kharif,2021,82.92,195.0,2352.0,25.17,31.49,19.64,57.92,1.96,222.7,3.69,16.46,99.4,50.29
Total Food Grains,Uttar Pradesh,Kharif,2022,88.04,208.02,2363.0,25.45,31.93,19.76,59.9,2.03,217.35,2.94,17.09,99.37,42.66
Total Food Grains,Uttar Pradesh,Kharif,2023,90.97,212.5,2336.0,25.55,31.91,20.04,56.91,1.87,223.95,2.61,16.73,99.52,44.24
Total Food Grains,Uttar Pradesh,Kharif,2024,91.32,234.1,2564.0,25.79,32.17,20.16,56.15,1.96,223.75,3.18,16.2,99.45,48.53
Total Food Grains,Uttar Pradesh,Rabi,2020,116.36,381.46,3278.0,24.77,31.35,19.15,59.2,1.92,215.01,2.79,16.69,99.46,46.01
Total Food Grains,Uttar Pradesh,Rabi,2021,112.55,366.88,3260.0,25.17,31.49,19.64,57.92,1.96,222.7,3.69,16.46,99.4,50.29
Total Food Grains,Uttar Pradesh,Rabi,2022,114.08,363.61,3187.0,25.45,31.93,19.76,59.9,2.03,217.35,2.94,17.09,99.37,42.66
Total Food Grains,Uttar Pradesh,Rabi,2023,114.44,380.04,3321.0,25.55,31.91,20.04,56.91,1.87,223.95,2.61,16.73,99.52,44.24
Total Food Grains,Uttar Pradesh,Rabi,2024,112.8,386.52,3426.0,25.79,32.17,20.16,56.15,1.96,223.75,3.18,16.2,99.45,48.53
Total Food Grains,Uttar Pradesh,Summer,2022,2.01,3.46,1722.0,25.45,31.93,19.76,59.9,2.03,217.35,2.94,17.09,99.37,42.66
Total Food Grains,Uttar Pradesh,Summer,2023,4.24,10.31,2433.0,25.55,31.91,20.04,56.91,1.87,223.95,2.61,16.73,99.52,44.24
Total Food Grains,Uttar Pradesh,Summer,2024,7.32,18.44,2520.0,25.79,32.17,20.16,56.15,1.96,223.75,3.18,16.2,99.45,48.53
Total Food Grains,Uttar Pradesh,Total,2020,199.33,581.07,2915.0,24.77,31.35,19.15,59.2,1.92,215.01,2.79,16.69,99.46,46.01
Total Food Grains,Uttar Pradesh,Total,2021,195.47,561.88,2875.0,25.17,31.49,19.64,57.92,1.96,222.7,3.69,16.46,99.4,50.29
Total Food Grains,Uttar Pradesh,Total,2022,204.12,575.09,2817.0,25.45,31.93,19.76,59.9,2.03,217.35,2.94,17.09,99.37,42.66
Total Food Grains,Uttar Pradesh,Total,2023,209.65,602.86,2876.0,25.55,31.91,20.04,56.91,1.87,223.95,2.61,16.73,99.52,44.24
Total Food Grains,Uttar Pradesh,Total,2024,211.44,639.06,3022.0,25.79,32.17,20.16,56.15,1.96,223.75,3.18,16.2,99.45,48.53
Total Food Grains,Uttarakhand,Kharif,2020,4.39,9.45,2153.0,18.29,23.93,13.87,60.84,1.55,225.86,3.31,16.8,87.25,63.23
Total Food Grains,Uttarakhand,Kharif,2021,4.3,9.27,2155.0,18.91,24.67,14.46,57.77,1.55,231.12,3.95,16.65,87.23,62.65
Total Food Grains,Uttarakhand,Kharif,2022,4.0,8.14,2034.0,19.14,24.61,14.79,63.36,1.58,229.14,3.69,16.59,87.18,62.05
Total Food Grains,Uttarakhand,Kharif,2023,3.86,8.1,2099.0,18.75,24.17,14.63,65.02,1.59,226.21,4.02,15.61,87.3,63.25
Total Food Grains,Uttarakhand,Kharif,2024,3.71,7.98,2151.0,19.47,25.06,15.21,59.62,1.64,222.8,3.41,16.3,87.25,62.72
Total Food Grains,Uttarakhand,Rabi,2020,3.7,10.57,2856.0,18.29,23.93,13.87,60.84,1.55,225.86,3.31,16.8,87.25,63.23
Total Food Grains,Uttarakhand,Rabi,2021,3.58,9.98,2786.0,18.91,24.67,14.46,57.77,1.55,231.12,3.95,16.65,87.23,62.65
Total Food Grains,Uttarakhand,Rabi,2022,3.26,8.79,2696.0,19.14,24.61,14.79,63.36,1.58,229.14,3.69,16.59,87.18,62.05
Total Food Grains,Uttarakhand,Rabi,2023,3.02,9.07,3005.0,18.75,24.17,14.63,65.02,1.59,226.21,4.02,15.61,87.3,63.25
Total Food Grains,Uttarakhand,Rabi,2024,2.82,8.77,3111.0,19.47,25.06,15.21,59.62,1.64,222.8,3.41,16.3,87.25,62.72
Total Food Grains,Uttarakhand,Summer,2022,0.22,0.79,3518.0,19.14,24.61,14.79,63.36,1.58,229.14,3.69,16.59,87.18,62.05
Total Food Grains,Uttarakhand,Summer,2023,0.23,0.83,3560.0,18.75,24.17,14.63,65.02,1.59,226.21,4.02,15.61,87.3,63.25
Total Food Grains,Uttarakhand,Summer,2024,0.33,1.17,3561.0,19.47,25.06,15.21,59.62,1.64,222.8,3.41,16.3,87.25,62.72
Total Food Grains,Uttarakhand,Total,2020,8.09,20.02,2474.0,18.29,23.93,13.87,60.84,1.55,225.86,3.31,16.8,87.25,63.23
Total Food Grains,Uttarakhand,Total,2021,7.88,19.24,2442.0,18.91,24.67,14.46,57.77,1.55,231.12,3.95,16.65,87.23,62.65
Total Food Grains,Uttarakhand,Total,2022,7.48,17.71,2367.0,19.14,24.61,14.79,63.36,1.58,229.14,3.69,16.59,87.18,62.05
Total Food Grains,Uttarakhand,Total,2023,7.11,18.0,2532.0,18.75,24.17,14.63,65.02,1.59,226.21,4.02,15.61,87.3,63.25
Total Food Grains,Uttarakhand,Total,2024,6.86,17.93,2614.0,19.47,25.06,15.21,59.62,1.64,222.8,3.41,16.3,87.25,62.72
Total Food Grains,West Bengal,Kharif,2020,44.35,120.77,2723.0,25.24,30.46,20.69,76.18,1.85,227.54,4.45,16.24,100.65,55.76
Total Food Grains,West Bengal,Kharif,2021,44.17,124.23,2812.0,25.97,31.27,21.35,73.13,1.92,207.85,5.65,15.78,100.6,55.45
Total Food Grains,West Bengal,Kharif,2022,38.99,110.28,2828.0,25.45,31.06,20.76,75.42,2.15,222.91,3.27,16.78,100.59,49.24
Total Food Grains,West Bengal,Kharif,2023,39.36,112.07,2847.0,26.64,32.58,21.53,68.46,1.96,230.88,3.6,15.94,100.67,51.9
Total Food Grains,West Bengal,Kharif,2024,43.45,117.89,2713.0,26.21,31.66,21.47,72.52,1.94,219.6,4.74,15.46,100.63,56.93
Total Food Grains,West Bengal,Rabi,2020,21.77,79.28,3641.0,25.24,30.46,20.69,76.18,1.85,227.54,4.45,16.24,100.65,55.76
Total Food Grains,West Bengal,Rabi,2021,22.06,78.85,3574.0,25.97,31.27,21.35,73.13,1.92,207.85,5.65,15.78,100.6,55.45
Total Food Grains,West Bengal,Rabi,2022,6.63,19.46,2936.0,25.45,31.06,20.76,75.42,2.15,222.91,3.27,16.78,100.59,49.24
Total Food Grains,West Bengal,Rabi,2023,7.0,22.95,3281.0,26.64,32.58,21.53,68.46,1.96,230.88,3.6,15.94,100.67,51.9
Total Food Grains,West Bengal,Rabi,2024,6.84,23.25,3401.0,26.21,31.66,21.47,72.52,1.94,219.6,4.74,15.46,100.63,56.93
Total Food Grains,West Bengal,Summer,2022,15.08,57.99,3845.0,25.45,31.06,20.76,75.42,2.15,222.91,3.27,16.78,100.59,49.24
Total Food Grains,West Bengal,Summer,2023,15.15,58.23,3842.0,26.64,32.58,21.53,68.46,1.96,230.88,3.6,15.94,100.67,51.9
Total Food Grains,West Bengal,Summer,2024,15.88,61.61,3880.0,26.21,31.66,21.47,72.52,1.94,219.6,4.74,15.46,100.63,56.93
Total Food Grains,West Bengal,Total,2020,66.12,200.05,3025.0,25.24,30.46,20.69,76.18,1.85,227.54,4.45,16.24,100.65,55.76
Total Food Grains,West Bengal,Total,2021,66.23,203.08,3066.0,25.97,31.27,21.35,73.13,1.92,207.85,5.65,15.78,100.6,55.45
Total Food Grains,West Bengal,Total,2022,60.7,187.74,3093.0,25.45,31.06,20.76,75.42,2.15,222.91,3.27,16.78,100.59,49.24
Total Food Grains,West Bengal,Total,2023,61.51,193.24,3141.0,26.64,32.58,21.53,68.46,1.96,230.88,3.6,15.94,100.67,51.9
Total Food Grains,West Bengal,Total,2024,66.17,202.75,3064.0,26.21,31.66,21.47,72.52,1.94,219.6,4.74,15.46,100.63,56.93
Total Food Grains,Others,Kharif,2024,15.62,32.51,2081.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Food Grains,Others,Rabi,2024,5.31,11.89,2238.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Food Grains,Others,Summer,2024,1.87,3.86,2057.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Food Grains,Others,Total,2024,22.81,48.26,2116.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Food Grains,All India,Kharif,2020,724.42,1505.76,2079.0,25.38,32.23,19.43,58.73,1.97,190.95,3.53,17.98,96.48,45.97
Total Food Grains,All India,Kharif,2021,728.96,1553.64,2131.0,25.75,32.51,19.81,55.59,2.06,182.3,3.44,17.57,96.44,49.01
Total Food Grains,All India,Kharif,2022,706.96,1557.11,2203.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Total Food Grains,All India,Kharif,2023,706.39,1557.68,2205.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Total Food Grains,All India,Kharif,2024,731.42,1680.66,2298.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Food Grains,All India,Rabi,2020,573.53,1601.65,2793.0,25.38,32.23,19.43,58.73,1.97,190.95,3.53,17.98,96.48,45.97
Total Food Grains,All India,Rabi,2021,572.72,1602.52,2798.0,25.75,32.51,19.81,55.59,2.06,182.3,3.44,17.57,96.44,49.01
Total Food Grains,All India,Rabi,2022,553.1,1578.41,2854.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Total Food Grains,All India,Rabi,2023,551.11,1600.06,2903.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Total Food Grains,All India,Rabi,2024,569.8,1672.16,2935.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Food Grains,All India,Summer,2022,61.97,161.35,2603.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Total Food Grains,All India,Summer,2023,63.54,165.24,2601.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Total Food Grains,All India,Summer,2024,71.72,186.77,2604.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Total Food Grains,All India,Total,2020,1297.95,3107.42,2394.0,25.38,32.23,19.43,58.73,1.97,190.95,3.53,17.98,96.48,45.97
Total Food Grains,All India,Total,2021,1301.69,3156.16,2425.0,25.75,32.51,19.81,55.59,2.06,182.3,3.44,17.57,96.44,49.01
Total Food Grains,All India,Total,2022,1322.04,3296.87,2494.0,25.73,32.47,19.73,57.24,2.01,183.31,4.75,18.18,96.39,41.6
Total Food Grains,All India,Total,2023,1321.04,3322.98,2515.0,25.49,32.36,19.58,58.16,2.06,198.55,3.76,17.74,96.56,42.89
Total Food Grains,All India,Total,2024,1372.94,3539.59,2578.0,25.91,32.66,20.06,58.71,2.01,179.22,4.34,17.02,96.48,48.46
Groundnut,Andaman And Nicobar Islands,Kharif,2020,0.0,0.0,550.0,28.32,28.92,27.68,77.31,4.08,158.54,5.6,18.52,100.88,69.69
Groundnut,Andaman And Nicobar Islands,Kharif,2021,0.0,0.0,545.0,28.29,28.79,27.73,77.64,4.18,161.38,6.37,17.93,100.86,71.41
Groundnut,Andaman And Nicobar Islands,Kharif,2022,0.0,0.0,600.0,28.25,28.74,27.68,77.82,3.85,156.64,6.67,17.72,100.8,77.01
Groundnut,Andaman And Nicobar Islands,Rabi,2021,0.0,0.0,0.0,28.29,28.79,27.73,77.64,4.18,161.38,6.37,17.93,100.86,71.41
Groundnut,Andaman And Nicobar Islands,Total,2020,0.0,0.0,550.0,28.32,28.92,27.68,77.31,4.08,158.54,5.6,18.52,100.88,69.69
Groundnut,Andaman And Nicobar Islands,Total,2021,0.0,0.0,545.0,28.29,28.79,27.73,77.64,4.18,161.38,6.37,17.93,100.86,71.41
Groundnut,Andaman And Nicobar Islands,Total,2022,0.0,0.0,600.0,28.25,28.74,27.68,77.82,3.85,156.64,6.67,17.72,100.8,77.01
Groundnut,Andhra Pradesh,Kharif,2020,7.46,5.4,724.0,27.89,33.28,23.65,72.22,2.65,171.69,3.21,18.08,99.98,58.31
Groundnut,Andhra Pradesh,Kharif,2021,7.23,3.16,437.0,27.86,33.37,23.45,71.26,2.51,177.48,2.69,17.96,99.94,58.0
Groundnut,Andhra Pradesh,Kharif,2022,4.97,3.29,661.0,27.66,33.28,23.26,71.98,2.56,167.43,2.74,17.8,99.91,55.42
Groundnut,Andhra Pradesh,Kharif,2023,2.42,1.6,660.0,28.5,34.49,23.81,67.52,2.62,174.84,2.54,18.33,100.04,54.41
Groundnut,Andhra Pradesh,Kharif,2024,2.75,2.58,937.0,28.43,34.01,24.13,71.61,2.76,168.25,2.85,17.62,99.99,56.82
Groundnut,Andhra Pradesh,Rabi,2020,1.24,2.35,1895.0,27.89,33.28,23.65,72.22,2.65,171.69,3.21,18.08,99.98,58.31
Groundnut,Andhra Pradesh,Rabi,2021,1.02,2.0,1962.0,27.86,33.37,23.45,71.26,2.51,177.48,2.69,17.96,99.94,58.0
Groundnut,Andhra Pradesh,Rabi,2022,0.97,2.72,2807.0,27.66,33.28,23.26,71.98,2.56,167.43,2.74,17.8,99.91,55.42
Groundnut,Andhra Pradesh,Rabi,2023,0.7,1.64,2351.0,28.5,34.49,23.81,67.52,2.62,174.84,2.54,18.33,100.04,54.41
Groundnut,Andhra Pradesh,Rabi,2024,0.53,1.26,2371.0,28.43,34.01,24.13,71.61,2.76,168.25,2.85,17.62,99.99,56.82
Groundnut,Andhra Pradesh,Total,2020,8.7,7.75,891.0,27.89,33.28,23.65,72.22,2.65,171.69,3.21,18.08,99.98,58.31
Groundnut,Andhra Pradesh,Total,2021,8.25,5.16,626.0,27.86,33.37,23.45,71.26,2.51,177.48,2.69,17.96,99.94,58.0
Groundnut,Andhra Pradesh,Total,2022,5.94,6.01,1011.0,27.66,33.28,23.26,71.98,2.56,167.43,2.74,17.8,99.91,55.42
Groundnut,Andhra Pradesh,Total,2023,3.11,3.23,1038.0,28.5,34.49,23.81,67.52,2.62,174.84,2.54,18.33,100.04,54.41
Groundnut,Andhra Pradesh,Total,2024,3.28,3.83,1169.0,28.43,34.01,24.13,71.61,2.76,168.25,2.85,17.62,99.99,56.82
Groundnut,Arunachal Pradesh,Kharif,2020,0.01,0.01,990.0,20.63,25.43,16.67,80.02,0.33,112.03,11.95,11.73,93.14,83.68
Groundnut,Arunachal Pradesh,Kharif,2021,0.01,0.01,993.0,20.85,25.96,16.71,78.7,0.34,110.21,7.45,12.02,93.14,83.13
Groundnut,Arunachal Pradesh,Kharif,2022,0.01,0.01,939.0,20.44,25.65,16.2,78.61,0.35,130.2,10.42,12.41,93.12,80.09
Groundnut,Arunachal Pradesh,Kharif,2023,0.01,0.01,940.0,20.74,26.19,16.26,76.99,0.35,104.28,7.46,12.04,93.21,81.73
Groundnut,Arunachal Pradesh,Rabi,2021,0.0,0.0,0.0,20.85,25.96,16.71,78.7,0.34,110.21,7.45,12.02,93.14,83.13
Groundnut,Arunachal Pradesh,Total,2020,0.01,0.01,990.0,20.63,25.43,16.67,80.02,0.33,112.03,11.95,11.73,93.14,83.68
Groundnut,Arunachal Pradesh,Total,2021,0.01,0.01,993.0,20.85,25.96,16.71,78.7,0.34,110.21,7.45,12.02,93.14,83.13
